Top 50 Sort By Count
Count     Total    Mean  Stddev     Min   P99.9     Max    2xx   3xx  4xx  5xx  TotalBytes   MinBytes  MeanBytes   MaxBytes  Request
40481   237.302  0.0059  0.0228   0.000   0.376   0.505  40481     0    0    0  1180821460       3086      29169      40533  GET /api/audience/dashboard HTTP/2
22011  1575.702  0.0716  0.1083   0.000   0.985   2.566  22011     0    0    0           0          0          0          0  get /api/contestant/notifications?.*
 6047    87.131  0.0144  0.0475   0.001   0.482   0.766   6045     0    2    0         122          0          0         61  GET /api/contestant/notifications HTTP/2
 4677    45.042  0.0096  0.0298   0.000   0.199   0.205   4677     0    0    0   212355700       2473      45404     105858  get /packs/.*
 4638    16.380  0.0035  0.0099   0.000   0.162   0.162   1499  3139    0    0     1723850          0        371       1150  GET /favicon.ico HTTP/2
 4373   815.936  0.1866  0.1511   0.002   1.035   1.742   4371     0    2    0   286017523         61      65405     100980  GET /api/contestant/dashboard HTTP/2
 4313   632.037  0.1465  0.1570   0.001   1.574   1.801   4311     0    2    0    16170759          0       3749       9682  GET /api/contestant/benchmark_jobs HTTP/2
 3328   318.227  0.0956  0.1487   0.000   1.219   2.581   3328     0    0    0     1646667        123        494        566  GET /api/session HTTP/2
 2405  1743.605  0.7250  1.1036   0.002   9.912  10.368   2405     0    0    0      111665          5         46         80  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 1556   948.771  0.6097  0.8587   0.003   4.344   4.642   1554     0    2    0     8063920          0       5182      10259  GET /api/contestant/clarifications HTTP/2
 1554     4.263  0.0027  0.0052   0.000   0.041   0.041     60  1494    0    0       23460          0         15        391  GET /contestant/clarifications HTTP/2
 1396     6.979  0.0050  0.0082   0.000   0.040   0.047    120  1276    0    0       46920          0         33        391  GET /contestant HTTP/2
 1342    62.636  0.0467  0.0677   0.002   0.609   0.820   1337     0    5    0       77019         53         57        127  POST /api/contestant/benchmark_jobs HTTP/2
 1313   178.005  0.1356  0.1729   0.001   1.688   2.004   1311     0    2    0      362838         61        276        312  get /api/contestant/benchmark_jobs/:id
 1311     4.179  0.0032  0.0053   0.000   0.040   0.046   1311     0    0    0      509979        389        389        389  GET / HTTP/2
  359    58.373  0.1626  0.1608   0.003   1.091   1.091    357     0    2    0      137588         61        383        422  POST /api/contestant/clarifications HTTP/2
  358    12.644  0.0353  0.0270   0.003   0.186   0.186    356     0    2    0      137187         61        383        422  get /api/admin/clarifications/:id
  357   133.998  0.3753  1.1168   0.001   9.303   9.303    355     0    2    0      155734         61        436        499  put /api/admin/clarifications/:id
  189     2.176  0.0115  0.0140   0.001   0.111   0.111    188     0    1    0          77          0          0         77  POST /api/signup HTTP/2
  188     2.507  0.0133  0.0139   0.000   0.068   0.068    187     1    0    0       72743          0        386        389  GET /signup HTTP/2
  180     6.142  0.0341  0.0249   0.003   0.124   0.124    180     0    0    0           0          0          0          0  POST /api/contestant/push_subscriptions HTTP/2
  124     2.988  0.0241  0.0170   0.002   0.091   0.091    122     0    2    0         152          0          1         97  POST /api/registration/contestant HTTP/2
  124     0.212  0.0017  0.0012   0.000   0.004   0.004    124     0    0    0       48236        389        389        389  get /registration?
   68     5.122  0.0753  0.1898   0.001   1.031   1.031     66     0    2    0      849543          0      12493     156474  GET /api/admin/clarifications HTTP/2
   65     0.088  0.0014  0.0069   0.000   0.055   0.055      1    64    0    0         386          0          5        386  GET /admin/clarifications HTTP/2
   64     2.457  0.0384  0.0236   0.001   0.108   0.108     61     0    3    0         347          2          5         91  POST /api/registration/team HTTP/2
   61     3.782  0.0620  0.0316   0.003   0.136   0.136     61     0    0    0       29549        440        484        503  GET /api/registration/session HTTP/2
