Top 50 Sort By Count
Count    Total    Mean  Stddev    Min  P99.9    Max    2xx   3xx  4xx  5xx  TotalBytes   MinBytes  MeanBytes   MaxBytes  Request
  813    8.404  0.0103  0.0116  0.001  0.100  0.100    811     0    2    0      224398         61        276        311  get /api/contestant/benchmark_jobs/:id
  175    0.803  0.0046  0.0098  0.000  0.076  0.076      1   174    0    0         386          0          2        386  GET /admin/clarifications HTTP/2
  829    4.736  0.0057  0.0079  0.000  0.060  0.060     20   809    0    0        7820          0          9        391  GET /contestant HTTP/2
   24    0.789  0.0329  0.0152  0.002  0.058  0.058     22     0    2    0         152          0          6         97  POST /api/registration/contestant HTTP/2
  818    3.049  0.0037  0.0069  0.000  0.056  0.056    811     7    0    0      315479          0        385        389  GET / HTTP/2
  122    1.784  0.0146  0.0086  0.002  0.046  0.046    120     0    2    0       45242         61        370        424  get /api/admin/clarifications/:id
   24    0.234  0.0098  0.0090  0.000  0.035  0.035     24     0    0    0        9336        389        389        389  get /registration?
   56    0.585  0.0104  0.0075  0.000  0.025  0.025     55     1    0    0       21395          0        382        389  GET /signup HTTP/2
    6    0.009  0.0015  0.0011  0.001  0.004  0.004      4     0    2    0         274          0         45        137  POST /api/login HTTP/2
    1    0.002  0.0020  0.0000  0.002  0.002  0.002      1     0    0    0           0          0          0          0  GET /api/audience/teams HTTP/2

TOP 37 Slow Requests
 1  0.671  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 2  0.637  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 3  0.633  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 4  0.627  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 5  0.626  PUT /api/admin/clarifications/37 HTTP/2
 6  0.625  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 7  0.624  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 8  0.615  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 9  0.610  POST /api/registration/team HTTP/2
10  0.609  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
11  0.607  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
12  0.605  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
13  0.603  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
14  0.600  GET /api/admin/clarifications HTTP/2
15  0.597  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
16  0.597  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
17  0.597  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
18  0.596  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
19  0.593  GET /api/session HTTP/2
20  0.591  POST /api/registration/team HTTP/2
21  0.591  POST /api/registration/team HTTP/2
22  0.590  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
23  0.588  POST /api/registration/team HTTP/2
24  0.587  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
25  0.586  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
26  0.586  POST /api/registration/team HTTP/2
27  0.585  POST /api/registration/team HTTP/2
28  0.584  POST /api/registration/team HTTP/2
29  0.584  POST /api/registration/team HTTP/2
30  0.584  POST /api/registration/team HTTP/2
31  0.582  POST /api/registration/team HTTP/2
32  0.581  POST /api/registration/team HTTP/2
33  0.581  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
34  0.578  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
35  0.576  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
36  0.575  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
37  0.575  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
