Top 50 Sort By Count
Count     Total    Mean  Stddev     Min   P99.9     Max    2xx  3xx  4xx  5xx  TotalBytes   MinBytes  MeanBytes   MaxBytes  Request
34570  2888.575  0.0836  0.1871   0.000   1.737   2.003  34570    0    0    0  1797142070       8103      51985      67731  GET /api/audience/dashboard HTTP/2
24384  5215.974  0.2139  0.6738   0.000   8.154   8.365  24384    0    0    0           0          0          0          0  get /api/contestant/notifications?.*
11661   122.997  0.0105  0.0316   0.000   0.187   0.201  11659    0    2    0         122          0          0         61  GET /api/contestant/notifications HTTP/2
 7199   603.897  0.0839  0.3859   0.000   7.010   8.365   7199    0    0    0   323434494       2473      44927     105858  get /packs/.*
 6376  1424.720  0.2235  0.6096   0.000   7.013   8.365   6374    0    2    0    18852476          0       2956      13938  GET /api/contestant/benchmark_jobs HTTP/2
 5869   926.122  0.1578  0.5462   0.000   7.012   7.015   5869    0    0    0     2900147        123        494        572  GET /api/session HTTP/2
 5607  2032.388  0.3625  0.4247   0.000   2.017   2.039   5605    0    2    0   607781882         61     108396     163722  GET /api/contestant/dashboard HTTP/2
 3033   700.687  0.2310  0.6824   0.000   6.797   7.649   3031    0    2    0    17844860          0       5883      11103  GET /api/contestant/clarifications HTTP/2
 2280   144.253  0.0633  0.2453   0.000   3.172   6.330   2280    0    0    0     2622000       1150       1150       1150  GET /favicon.ico HTTP/2
 1998   772.054  0.3864  0.8513   0.001   8.364   9.958   1928    0   70    0      116998         54         58        127  POST /api/contestant/benchmark_jobs HTTP/2
 1936  5493.772  2.8377  2.5432   0.148  10.231  10.232   1936    0    0    0      154211         78         79         80  POST /xsuportal.proto.services.bench.BenchmarkQueue/ReceiveBenchmarkJob HTTP/2
 1913   352.966  0.1845  0.5336   0.001   4.529   8.153   1911    0    2    0      529498         61        276        313  get /api/contestant/benchmark_jobs/:id
 1902   210.275  0.1106  0.3892   0.000   3.326   3.327   1902    0    0    0      481206        253        253        253  GET / HTTP/2
  466   190.985  0.4098  0.7093   0.000   3.387   3.387    464    0    2    0      178554         61        383        440  POST /api/contestant/clarifications HTTP/2
  396   128.822  0.3253  0.6060   0.000   3.325   3.325    394    0    2    0      151561         61        382        432  get /api/admin/clarifications/:id
